Index,SYGEU.JO.Open,SYGEU.JO.High,SYGEU.JO.Low,SYGEU.JO.Close,SYGEU.JO.Volume,SYGEU.JO.Adjusted
2023-01-11,7512.0439453125,7512.0439453125,7512.0439453125,7512.0439453125,0,7509.46826171875
2023-01-12,7535.13720703125,7535.13720703125,7535.13720703125,7535.13720703125,0,7532.5537109375
2023-01-13,7578.10888671875,7578.10888671875,7578.10888671875,7578.10888671875,0,7575.51123046875
2023-01-16,7664.5791015625,7664.5791015625,7664.5791015625,7664.5791015625,0,7661.95166015625
2023-01-17,7738.3740234375,7738.3740234375,7738.3740234375,7738.3740234375,0,7735.72119140625
2023-01-18,7697.4990234375,7697.4990234375,7697.4990234375,7697.4990234375,0,7694.8603515625
2023-01-19,7693.42822265625,7693.42822265625,7693.42822265625,7693.42822265625,0,7690.791015625
2023-01-20,7678.69189453125,7678.69189453125,7678.69189453125,7678.69189453125,0,7676.0595703125
2023-01-23,7772.1708984375,7772.1708984375,7772.1708984375,7772.1708984375,0,7769.50634765625
2023-01-24,7803.73193359375,7803.73193359375,7803.73193359375,7803.73193359375,0,7801.056640625
2023-01-25,7790.4267578125,7790.4267578125,7790.4267578125,7790.4267578125,0,7787.755859375
2023-01-26,7835.9619140625,7835.9619140625,7835.9619140625,7835.9619140625,0,7833.275390625
2023-01-27,7836.68212890625,7836.68212890625,7836.68212890625,7836.68212890625,0,7833.99560546875
2023-01-30,7871.0732421875,7871.0732421875,7871.0732421875,7871.0732421875,0,7868.375
2023-01-31,7910.14794921875,7910.14794921875,7910.14794921875,7910.14794921875,0,7907.43603515625
2023-02-01,7854.7001953125,7854.7001953125,7854.7001953125,7854.7001953125,0,7852.00732421875
2023-02-02,7932.93896484375,7932.93896484375,7932.93896484375,7932.93896484375,0,7930.21923828125
2023-02-03,8086.93701171875,8086.93701171875,8086.93701171875,8086.93701171875,0,8084.16455078125
2023-02-06,8000.27685546875,8000.27685546875,8000.27685546875,8000.27685546875,0,7997.5341796875
2023-02-07,7952.921875,7952.921875,7952.921875,7952.921875,0,7950.1953125
2023-02-08,8052.65380859375,8052.65380859375,8052.65380859375,8052.65380859375,0,8049.89306640625
2023-02-09,8129.34423828125,8129.34423828125,8129.34423828125,8129.34423828125,0,8126.5576171875
2023-02-10,8070.77685546875,8070.77685546875,8070.77685546875,8070.77685546875,0,8068.009765625
2023-02-13,8146.88916015625,8146.88916015625,8146.88916015625,8146.88916015625,0,8144.09619140625
2023-02-14,8172.60400390625,8172.60400390625,8172.60400390625,8172.60400390625,0,8169.80224609375
2023-02-15,8292.560546875,8292.560546875,8292.560546875,8292.560546875,0,8289.716796875
2023-02-16,8361.197265625,8361.197265625,8361.197265625,8361.197265625,0,8358.330078125
2023-02-17,8260.7763671875,8260.7763671875,8260.7763671875,8260.7763671875,0,8257.9443359375
2023-02-20,8304.3798828125,8304.3798828125,8304.3798828125,8304.3798828125,0,8301.5322265625
2023-02-21,8317.5107421875,8317.5107421875,8317.5107421875,8317.5107421875,0,8314.6591796875
2023-02-22,8228.4228515625,8228.4228515625,8228.4228515625,8228.4228515625,0,8225.6015625
2023-02-23,8267.013671875,8267.013671875,8267.013671875,8267.013671875,0,8264.1787109375
2023-02-24,8155.51806640625,8155.51806640625,8155.51806640625,8155.51806640625,0,8152.72216796875
2023-02-27,8319.4013671875,8319.4013671875,8319.4013671875,8319.4013671875,0,8316.548828125
2023-02-28,8285.623046875,8285.623046875,8285.623046875,8285.623046875,0,8282.7822265625
2023-03-01,8206.869140625,8206.869140625,8206.869140625,8206.869140625,0,8204.0556640625
2023-03-02,8209.4248046875,8209.4248046875,8209.4248046875,8209.4248046875,0,8206.609375
2023-03-03,8314.541015625,8314.541015625,8314.541015625,8314.541015625,0,8311.6904296875
2023-03-06,8441.9443359375,8441.9443359375,8441.9443359375,8441.9443359375,0,8439.0498046875
2023-03-07,8424.7841796875,8424.7841796875,8424.7841796875,8424.7841796875,0,8421.8955078125
2023-03-08,8424.572265625,8424.572265625,8424.572265625,8424.572265625,0,8421.68359375
2023-03-09,8444.0380859375,8444.0380859375,8444.0380859375,8444.0380859375,0,8441.142578125
2023-03-10,8266.025390625,8266.025390625,8266.025390625,8266.025390625,0,8263.19140625
2023-03-13,8028.81982421875,8028.81982421875,8028.81982421875,8028.81982421875,0,8026.0673828125
2023-03-14,8182.7587890625,8182.7587890625,8182.7587890625,8182.7587890625,0,8179.95361328125
2023-03-15,7861.89697265625,7861.89697265625,7861.89697265625,7861.89697265625,0,7859.20166015625
2023-03-16,8058.5478515625,8058.5478515625,8058.5478515625,8058.5478515625,0,8055.78515625
2023-03-17,8009.15087890625,8009.15087890625,8009.15087890625,8009.15087890625,0,8006.4052734375
2023-03-20,8220.6171875,8220.6171875,8220.6171875,8220.6171875,0,8217.7978515625
2023-03-22,8335.4130859375,8335.4130859375,8335.4130859375,8335.4130859375,0,8332.5546875
2023-03-23,8303.537109375,8303.537109375,8303.537109375,8303.537109375,0,8300.689453125
2023-03-24,8115.1708984375,8115.1708984375,8115.1708984375,8115.1708984375,0,8112.388671875
2023-03-27,8260.134765625,8260.134765625,8260.134765625,8260.134765625,0,8257.302734375
2023-03-28,8247.322265625,8247.322265625,8247.322265625,8247.322265625,0,8244.494140625
2023-03-29,8328.212890625,8328.212890625,8328.212890625,8328.212890625,0,8325.357421875
2023-03-30,8394.1806640625,8394.1806640625,8394.1806640625,8394.1806640625,0,8391.302734375
2023-03-31,8357.775390625,8357.775390625,8357.775390625,8357.775390625,0,8354.91015625
2023-04-03,8404.431640625,8404.431640625,8404.431640625,8404.431640625,0,8401.5498046875
2023-04-04,8517.0087890625,8517.0087890625,8517.0087890625,8517.0087890625,0,8514.0888671875
2023-04-05,8484.2255859375,8484.2255859375,8484.2255859375,8484.2255859375,0,8481.3173828125
2023-04-06,8637.302734375,8637.302734375,8637.302734375,8637.302734375,0,8634.3408203125
2023-04-11,8737.4560546875,8737.4560546875,8737.4560546875,8737.4560546875,0,8734.4609375
2023-04-12,8796.7333984375,8796.7333984375,8796.7333984375,8796.7333984375,0,8793.7177734375
2023-04-13,8765.3701171875,8765.3701171875,8765.3701171875,8765.3701171875,0,8762.365234375
2023-04-14,8812.2197265625,8812.2197265625,8812.2197265625,8812.2197265625,0,8809.19921875
2023-04-17,8777.5517578125,8777.5517578125,8777.5517578125,8777.5517578125,0,8774.54296875
2023-04-18,8802.89453125,8802.89453125,8802.89453125,8802.89453125,0,8799.876953125
2023-04-19,8771.49609375,8771.49609375,8771.49609375,8771.49609375,0,8768.4892578125
2023-04-20,8715.4169921875,8715.4169921875,8715.4169921875,8715.4169921875,0,8712.4287109375
2023-04-21,8800.74609375,8800.74609375,8800.74609375,8800.74609375,0,8797.7294921875
2023-04-24,8866.2890625,8866.2890625,8866.2890625,8866.2890625,0,8863.2490234375
2023-04-25,8911.5517578125,8911.5517578125,8911.5517578125,8911.5517578125,0,8908.4970703125
2023-04-26,8908.3359375,8908.3359375,8908.3359375,8908.3359375,0,8905.28125
2023-04-28,8887.6552734375,8887.6552734375,8887.6552734375,8887.6552734375,0,8884.6083984375
2023-05-02,8816.2138671875,8816.2138671875,8816.2138671875,8816.2138671875,0,8813.19140625
2023-05-03,8797.9892578125,8797.9892578125,8797.9892578125,8797.9892578125,0,8794.9736328125
2023-05-04,8742.9013671875,8742.9013671875,8742.9013671875,8742.9013671875,0,8739.904296875
2023-05-05,8919.4013671875,8919.4013671875,8919.4013671875,8919.4013671875,0,8916.34375
2023-05-08,8894.423828125,8894.423828125,8894.423828125,8894.423828125,0,8891.375
2023-05-09,8943.9775390625,8943.9775390625,8943.9775390625,8943.9775390625,0,8940.912109375
2023-05-10,9053.9697265625,9053.9697265625,9053.9697265625,9053.9697265625,0,9050.8662109375
2023-05-11,9148.0009765625,9148.0009765625,9148.0009765625,9148.0009765625,0,9144.865234375
2023-05-12,9223.9228515625,9223.9228515625,9223.9228515625,9223.9228515625,0,9220.7607421875
2023-05-15,9087.73828125,9087.73828125,9087.73828125,9087.73828125,0,9084.623046875
2023-05-16,9097.8232421875,9097.8232421875,9097.8232421875,9097.8232421875,0,9094.7041015625
2023-05-17,9186.5615234375,9186.5615234375,9186.5615234375,9186.5615234375,0,9183.412109375
2023-05-18,9288.388671875,9288.388671875,9288.388671875,9288.388671875,0,9285.205078125
2023-05-19,9392.419921875,9392.419921875,9392.419921875,9392.419921875,0,9389.201171875
2023-05-22,9295.810546875,9295.810546875,9295.810546875,9295.810546875,0,9292.6240234375
2023-05-23,9162.3408203125,9162.3408203125,9162.3408203125,9162.3408203125,0,9159.2001953125
2023-05-24,8986.208984375,8986.208984375,8986.208984375,8986.208984375,0,8983.12890625
2023-05-25,9195.3056640625,9195.3056640625,9195.3056640625,9195.3056640625,0,9192.1533203125
2023-05-26,9283.6796875,9283.6796875,9283.6796875,9283.6796875,0,9280.4970703125
2023-05-29,9272.2216796875,9272.2216796875,9272.2216796875,9272.2216796875,0,9269.0439453125
2023-05-30,9272.779296875,9272.779296875,9272.779296875,9272.779296875,0,9269.6015625
2023-05-31,9109.6826171875,9109.6826171875,9109.6826171875,9109.6826171875,0,9106.560546875
2023-06-01,9164.5166015625,9164.5166015625,9164.5166015625,9164.5166015625,0,9161.375
2023-06-02,9242.6142578125,9242.6142578125,9242.6142578125,9242.6142578125,0,9239.4462890625
2023-06-05,9055.9326171875,9055.9326171875,9055.9326171875,9055.9326171875,0,9052.828125
2023-06-06,9040.3232421875,9040.3232421875,9040.3232421875,9040.3232421875,0,9037.224609375
2023-06-07,8964.53125,8964.53125,8964.53125,8964.53125,0,8961.458984375
2023-06-08,8917.82421875,8917.82421875,8917.82421875,8917.82421875,0,8914.767578125
2023-06-09,8819.7880859375,8819.7880859375,8819.7880859375,8819.7880859375,0,8816.7646484375
2023-06-12,8797.689453125,8797.689453125,8797.689453125,8797.689453125,0,8794.673828125
2023-06-13,8900.0146484375,8900.0146484375,8900.0146484375,8900.0146484375,0,8896.9638671875
2023-06-14,8870.01953125,8870.01953125,8870.01953125,8870.01953125,0,8866.9794921875
2023-06-15,8925.95703125,8925.95703125,8925.95703125,8925.95703125,0,8922.8974609375
2023-06-19,8852.380859375,8852.380859375,8852.380859375,8852.380859375,0,8849.345703125
2023-06-20,8881.4658203125,8881.4658203125,8881.4658203125,8881.4658203125,0,8878.421875
2023-06-21,8882.869140625,8882.869140625,8882.869140625,8882.869140625,0,8879.82421875
2023-06-22,8897.5419921875,8897.5419921875,8897.5419921875,8897.5419921875,0,8894.4921875
2023-06-23,8898.6416015625,8898.6416015625,8898.6416015625,8898.6416015625,0,8895.5908203125
2023-06-26,8893.865234375,8893.865234375,8893.865234375,8893.865234375,0,8890.81640625
2023-06-27,8902.3994140625,8902.3994140625,8902.3994140625,8902.3994140625,0,8899.34765625
2023-06-28,9059.9658203125,9059.9658203125,9059.9658203125,9059.9658203125,0,9056.859375
2023-06-29,9105.453125,9105.453125,9105.453125,9105.453125,0,9102.33203125
2023-06-30,9259.107421875,9259.107421875,9259.107421875,9259.107421875,0,9255.93359375
2023-07-03,9174.4541015625,9174.4541015625,9174.4541015625,9174.4541015625,0,9171.30859375
2023-07-04,9109.7880859375,9109.7880859375,9109.7880859375,9109.7880859375,0,9106.666015625
2023-07-05,9082.1982421875,9082.1982421875,9082.1982421875,9082.1982421875,0,9079.0849609375
2023-07-06,8952.345703125,8952.345703125,8952.345703125,8952.345703125,0,8949.27734375
2023-07-07,8956.9033203125,8956.9033203125,8956.9033203125,8956.9033203125,0,8953.8330078125
2023-07-10,9001.6884765625,9001.6884765625,9001.6884765625,9001.6884765625,0,8998.603515625
2023-07-11,8942.2080078125,8942.2080078125,8942.2080078125,8942.2080078125,0,8939.142578125
2023-07-12,8841.14453125,8841.14453125,8841.14453125,8841.14453125,0,8839.7685546875
2023-07-13,8846.0634765625,8846.0634765625,8846.0634765625,8846.0634765625,0,8844.6865234375
2023-07-14,8970.6923828125,8970.6923828125,8970.6923828125,8970.6923828125,0,8969.296875
2023-07-17,8875.83984375,8875.83984375,8875.83984375,8875.83984375,0,8874.458984375
2023-07-18,8773.4326171875,8773.4326171875,8773.4326171875,8773.4326171875,0,8772.0673828125
2023-07-19,8783.23046875,8783.23046875,8783.23046875,8783.23046875,0,8781.86328125
2023-07-20,8772.75390625,8772.75390625,8772.75390625,8772.75390625,0,8771.388671875
2023-07-21,8788.1376953125,8788.1376953125,8788.1376953125,8788.1376953125,0,8786.7705078125
2023-07-24,8656.4482421875,8656.4482421875,8656.4482421875,8656.4482421875,0,8655.1005859375
2023-07-25,8556.5908203125,8556.5908203125,8556.5908203125,8556.5908203125,0,8555.2587890625
2023-07-26,8523.822265625,8523.822265625,8523.822265625,8523.822265625,0,8522.4951171875
2023-07-27,8686.361328125,8686.361328125,8686.361328125,8686.361328125,0,8685.009765625
2023-07-28,8715.609375,8715.609375,8715.609375,8715.609375,0,8714.2529296875
2023-07-31,8793.27734375,8793.27734375,8793.27734375,8793.27734375,0,8791.9091796875
2023-08-01,8833.7177734375,8833.7177734375,8833.7177734375,8833.7177734375,0,8832.3427734375
2023-08-02,8805.8369140625,8805.8369140625,8805.8369140625,8805.8369140625,0,8804.466796875
2023-08-03,8843.001953125,8843.001953125,8843.001953125,8843.001953125,0,8841.6259765625
2023-08-04,8827.220703125,8827.220703125,8827.220703125,8827.220703125,0,8825.8466796875
2023-08-07,8962.791015625,8962.791015625,8962.791015625,8962.791015625,0,8961.396484375
2023-08-08,8948.8798828125,8948.8798828125,8948.8798828125,8948.8798828125,0,8947.4873046875
2023-08-10,9070.0712890625,9070.0712890625,9070.0712890625,9070.0712890625,0,9068.66015625
2023-08-11,8982.79296875,8982.79296875,8982.79296875,8982.79296875,0,8981.3955078125
2023-08-14,9039.984375,9039.984375,9039.984375,9039.984375,0,9038.578125
2023-08-15,9010.302734375,9010.302734375,9010.302734375,9010.302734375,0,9008.900390625
2023-08-16,8935.0888671875,8935.0888671875,8935.0888671875,8935.0888671875,0,8933.6982421875
2023-08-17,8797.19921875,8797.19921875,8797.19921875,8797.19921875,0,8795.830078125
2023-08-18,8712.5791015625,8712.5791015625,8712.5791015625,8712.5791015625,0,8711.2236328125
2023-08-21,8768.8046875,8768.8046875,8768.8046875,8768.8046875,0,8767.4404296875
2023-08-22,8698.6181640625,8698.6181640625,8698.6181640625,8698.6181640625,0,8697.2646484375
2023-08-23,8583.458984375,8583.458984375,8583.458984375,8583.458984375,0,8582.123046875
2023-08-24,8598.205078125,8598.205078125,8598.205078125,8598.205078125,0,8596.8671875
2023-08-25,8554.2666015625,8554.2666015625,8554.2666015625,8554.2666015625,0,8552.935546875
2023-08-28,8655.326171875,8655.326171875,8655.326171875,8655.326171875,0,8653.9794921875
2023-08-29,8689.6689453125,8689.6689453125,8689.6689453125,8689.6689453125,0,8688.31640625
2023-08-30,8773.7197265625,8773.7197265625,8773.7197265625,8773.7197265625,0,8772.3544921875
