Index,SNOW.Open,SNOW.High,SNOW.Low,SNOW.Close,SNOW.Volume,SNOW.Adjusted
2023-06-02,172.300003051758,182.949996948242,172.080001831055,175.210006713867,9746200,175.210006713867
2023-06-05,175.809997558594,183.550003051758,175.5,181.75,5608700,181.75
2023-06-06,181.25,185.039993286133,181.169998168945,182.220001220703,5827700,182.220001220703
2023-06-07,182.009994506836,183,167.367004394531,169.070007324219,8407600,169.070007324219
2023-06-08,167.654998779297,174.660003662109,166.399993896484,174.309997558594,5847400,174.309997558594
2023-06-09,174.309997558594,176.526000976562,169.289993286133,170.649993896484,5311100,170.649993896484
2023-06-12,170.270004272461,172.380004882812,167.837997436523,171.889999389648,5090300,171.889999389648
2023-06-13,173.029998779297,174.860000610352,168.759994506836,173.440002441406,4183000,173.440002441406
2023-06-14,172.729995727539,181.330001831055,171.110000610352,181.070007324219,6664400,181.070007324219
2023-06-15,179.179992675781,191.649993896484,178.350006103516,190.979995727539,9779300,190.979995727539
2023-06-16,191.570007324219,193.940002441406,182.921005249023,184.179992675781,6585100,184.179992675781
2023-06-20,183.300003051758,185.671005249023,176.710998535156,179.080001831055,5301800,179.080001831055
2023-06-21,180.699996948242,183.600006103516,173.259994506836,173.389999389648,5463300,173.389999389648
2023-06-22,171.179992675781,179.740005493164,170.820007324219,178.600006103516,5186300,178.600006103516
2023-06-23,175.75,181.817001342773,174.610000610352,178.25,6245500,178.25
2023-06-26,180.589996337891,183.389999389648,169.509994506836,169.839996337891,6906800,169.839996337891
2023-06-27,176.990005493164,179.149993896484,170.559997558594,177.020004272461,9516400,177.020004272461
2023-06-28,179.179992675781,191.940002441406,178.850006103516,183.850006103516,13895600,183.850006103516
2023-06-29,183.550003051758,186.169998168945,175.121002197266,175.770004272461,9010600,175.770004272461
2023-06-30,179.330001831055,181.5,175.75,175.979995727539,7332300,175.979995727539
2023-07-03,176,178.100006103516,174.649993896484,176.990005493164,2665300,176.990005493164
2023-07-05,175,175.901992797852,170.630004882812,172.550003051758,6166800,172.550003051758
2023-07-06,169.820007324219,173.102005004883,167.485000610352,172.190002441406,4744200,172.190002441406
2023-07-07,173.369995117188,176.410003662109,170.490005493164,170.610000610352,3206700,170.610000610352
2023-07-10,166.529998779297,170.479995727539,162.600006103516,169.649993896484,6857300,169.649993896484
2023-07-11,171.199996948242,174.343994140625,169.320007324219,172.050003051758,4267400,172.050003051758
2023-07-12,175.089996337891,175.759994506836,170.220001220703,171.929992675781,4546900,171.929992675781
2023-07-13,175.824996948242,184.449996948242,175.270004272461,184.220001220703,8873500,184.220001220703
2023-07-14,184.940002441406,187.789993286133,180.070007324219,180.789993286133,5350500,180.789993286133
2023-07-17,182.5,185.580001831055,181.110000610352,184.210006713867,3675500,184.210006713867
2023-07-18,185.479995727539,189.240005493164,182.100006103516,188.199996948242,4361100,188.199996948242
2023-07-19,191.860000610352,193.229995727539,185.149993896484,185.449996948242,3933200,185.449996948242
2023-07-20,182.470001220703,183.949996948242,175.550003051758,176.330001831055,6092900,176.330001831055
2023-07-21,178.679992675781,180.809997558594,175.850006103516,175.899993896484,4017300,175.899993896484
2023-07-24,176.110000610352,177.350006103516,172.860000610352,174.800003051758,3464800,174.800003051758
2023-07-25,177,181.800003051758,176.309997558594,179.289993286133,3775600,179.289993286133
2023-07-26,174.199996948242,174.300003051758,168.244995117188,170,6916300,170
2023-07-27,174.320007324219,175.399993896484,167.020004272461,168.270004272461,4820700,168.270004272461
2023-07-28,170.960006713867,175.350006103516,169.720001220703,174.830001831055,4760500,174.830001831055
2023-07-31,176.979995727539,181.363998413086,176.979995727539,177.710006713867,3480300,177.710006713867
2023-08-01,175.229995727539,177.710006713867,174.820007324219,176.580001831055,2445700,176.580001831055
2023-08-02,172.5,172.796997070312,164.509994506836,164.600006103516,5348400,164.600006103516
2023-08-03,163.460006713867,164.720001220703,159.529998779297,161.050003051758,7631800,161.050003051758
2023-08-04,171.360000610352,172.440002441406,165.085006713867,166.669998168945,7326400,166.669998168945
2023-08-07,168.009994506836,168.610000610352,163.619995117188,166.669998168945,3540500,166.669998168945
2023-08-08,157.229995727539,160.720001220703,154.169998168945,156.330001831055,11725300,156.330001831055
2023-08-09,157.850006103516,158.949996948242,153.320007324219,154.070007324219,4363800,154.070007324219
2023-08-10,155.410003662109,158.830001831055,153.955001831055,155.020004272461,3248900,155.020004272461
2023-08-11,153.300003051758,155.429992675781,151.369995117188,153.369995117188,3969900,153.369995117188
2023-08-14,151.539993286133,153.149993896484,150.070007324219,152.860000610352,3136700,152.860000610352
2023-08-15,151.570007324219,153.399993896484,150.080001831055,151.100006103516,2644600,151.100006103516
2023-08-16,151.199996948242,152.75,148.839996337891,149.690002441406,3561600,149.690002441406
2023-08-17,149.869995117188,150.889999389648,146.089996337891,146.940002441406,4348400,146.940002441406
2023-08-18,144.490005493164,147.860000610352,142.399993896484,147.630004882812,5848600,147.630004882812
2023-08-21,149.059997558594,153.110000610352,149.059997558594,151.880004882812,5671000,151.880004882812
2023-08-22,153.880004882812,154.190002441406,151.550003051758,152.580001831055,4994100,152.580001831055
2023-08-23,151.869995117188,157.460006713867,151.800003051758,155.699996948242,10302600,155.699996948242
2023-08-24,161.550003051758,161.929992675781,145.399993896484,147.669998168945,14065800,147.669998168945
2023-08-25,147.100006103516,153.600006103516,146.869995117188,152.550003051758,6322800,152.550003051758
2023-08-28,152.820007324219,154.970001220703,148.369995117188,148.75,5474600,148.75
2023-08-29,148.080001831055,153.770004272461,147.960006713867,153.300003051758,4601100,153.300003051758
2023-08-30,152.990005493164,156.740005493164,151.865005493164,155.339996337891,3573100,155.339996337891
2023-08-31,156,158.5,155.559997558594,156.850006103516,4404100,156.850006103516
2023-09-01,158.100006103516,160.020004272461,156.75,157.080001831055,3683700,157.080001831055
2023-09-05,156.300003051758,159.770004272461,155.990005493164,159.380004882812,3219100,159.380004882812
2023-09-06,157.490005493164,159.009994506836,155.970001220703,157.490005493164,2161300,157.490005493164
2023-09-07,153.820007324219,159.949996948242,153.330001831055,159.839996337891,2884200,159.839996337891
2023-09-08,165.210006713867,167.75,163.919998168945,165.949996948242,7721400,165.949996948242
2023-09-11,166.270004272461,172.350006103516,166.259994506836,170.169998168945,5628800,170.169998168945
2023-09-12,168.919998168945,171.520004272461,166.470001220703,166.830001831055,3957100,166.830001831055
2023-09-13,166.229995727539,167.880004882812,163.789993286133,165.339996337891,2714500,165.339996337891
2023-09-14,166.889999389648,167.399993896484,161.130004882812,162.979995727539,4021600,162.979995727539
2023-09-15,161.639999389648,163.710006713867,160.259994506836,162.410003662109,6648300,162.410003662109
2023-09-18,160.369995117188,162.869995117188,159.570007324219,161.449996948242,2368100,161.449996948242
2023-09-19,161.139999389648,161.850006103516,156.960006713867,159.740005493164,3792800,159.740005493164
2023-09-20,159.559997558594,161.279998779297,157.940002441406,158.630004882812,3341700,158.630004882812
2023-09-21,155.190002441406,156.190002441406,148.539993286133,149.029998779297,6621700,149.029998779297
2023-09-22,151.419998168945,152.630004882812,149.669998168945,149.699996948242,2914800,149.699996948242
2023-09-25,148.820007324219,150.470001220703,147.669998168945,149.740005493164,3271900,149.740005493164
2023-09-26,148.800003051758,150.65299987793,146.509994506836,147.050003051758,3225200,147.050003051758
2023-09-27,148.070007324219,149.468994140625,146.100006103516,147.520004272461,3515800,147.520004272461
2023-09-28,145.520004272461,151.552001953125,141.789993286133,151.119995117188,5110100,151.119995117188
2023-09-29,153.410003662109,155.167999267578,152.460006713867,152.770004272461,4294100,152.770004272461
2023-10-02,152.270004272461,153.289993286133,149.800003051758,151.169998168945,3414800,151.169998168945
2023-10-03,149.080001831055,151.910003662109,147.869995117188,148.789993286133,4035800,148.789993286133
2023-10-04,150.75,152.699996948242,149.240005493164,151.960006713867,3040200,151.960006713867
2023-10-05,154.050003051758,155.309997558594,149.669998168945,150.25,3931700,150.25
2023-10-06,148,160.350006103516,148,159.949996948242,5656300,159.949996948242
2023-10-09,158.5,163.285003662109,158.289993286133,161.809997558594,2901500,161.809997558594
2023-10-10,163,166.429992675781,162.5,163.130004882812,3207700,163.130004882812
2023-10-11,163.919998168945,165.802001953125,162.440002441406,163.539993286133,2263200,163.539993286133
2023-10-12,161.720001220703,163.800003051758,159.309997558594,159.960006713867,2872200,159.960006713867
2023-10-13,160.660003662109,161.539993286133,156.968002319336,157.160003662109,2817300,157.160003662109
2023-10-16,157.899993896484,163.130004882812,156.910003662109,162.130004882812,2777000,162.130004882812
2023-10-17,158.979995727539,162.699996948242,158.580001831055,159.389999389648,3376000,159.389999389648
2023-10-18,159.399993896484,160.593002319336,152.339996337891,153.229995727539,3229200,153.229995727539
2023-10-19,154.759994506836,158.089996337891,153.119995117188,153.429992675781,2687500,153.429992675781
2023-10-20,153,154.089996337891,147.348999023438,147.669998168945,3645400,147.669998168945
2023-10-23,145.860000610352,150.830001831055,144.809997558594,148.589996337891,2861400,148.589996337891
2023-10-24,149.729995727539,152.623992919922,148.940002441406,151.119995117188,2460100,151.119995117188
2023-10-25,150.889999389648,150.960006713867,141.535003662109,142.399993896484,4543600,142.399993896484
2023-10-26,142.059997558594,144.054992675781,138.399993896484,140.839996337891,4801100,140.839996337891
2023-10-27,144.100006103516,145.389999389648,141.889999389648,143.380004882812,3393800,143.380004882812
2023-10-30,144,145.75,142.679992675781,144.160003662109,2089700,144.160003662109
2023-10-31,144.789993286133,145.970001220703,141.589996337891,145.130004882812,2860400,145.130004882812
2023-11-01,145.300003051758,145.720001220703,142.320007324219,144.259994506836,3688300,144.259994506836
2023-11-02,145.220001220703,147.839004516602,140.139999389648,142.75,6822700,142.75
2023-11-03,143,150.279998779297,142.720001220703,149.990005493164,5102600,149.990005493164
2023-11-06,150,150.449996948242,141.929992675781,144.199996948242,4881500,144.199996948242
2023-11-07,155.770004272461,162.5,153.850006103516,159.570007324219,12553300,159.570007324219
2023-11-08,160.199996948242,161.485000610352,156.009994506836,158.580001831055,4198000,158.580001831055
2023-11-09,159.5,162.397994995117,156.110000610352,156.350006103516,3982300,156.350006103516
2023-11-10,155.850006103516,161.220001220703,153.524993896484,160.399993896484,3980400,160.399993896484
2023-11-13,160.039993286133,161.149993896484,157.279998779297,158.699996948242,3286700,158.699996948242
2023-11-14,164.5,166.279998779297,163.160003662109,165.860000610352,5141800,165.860000610352
2023-11-15,166.570007324219,169.190002441406,162.839996337891,163.029998779297,4150000,163.029998779297
2023-11-16,162.940002441406,163,159.509994506836,160.970001220703,3358500,160.970001220703
2023-11-17,160.710006713867,162.733001708984,160.330001831055,161.850006103516,1892800,161.850006103516
2023-11-20,162,168.815002441406,162,166.729995727539,3752900,166.729995727539
2023-11-21,164.929992675781,168.104995727539,164.289993286133,166.669998168945,2834600,166.669998168945
2023-11-22,168.899993896484,171.220001220703,167.300003051758,168.919998168945,3012200,168.919998168945
2023-11-24,168.039993286133,171.479995727539,167.490005493164,171.160003662109,1738400,171.160003662109
2023-11-27,171,172.675003051758,170.050003051758,170.300003051758,4214100,170.300003051758
2023-11-28,170,172.179992675781,167.910003662109,171.550003051758,3829800,171.550003051758
2023-11-29,175.020004272461,177.600006103516,174.350006103516,175.320007324219,10298400,175.320007324219
2023-11-30,188,192.660003662109,180.270004272461,187.679992675781,22593500,187.679992675781
2023-12-01,185.25,188.559997558594,180.800003051758,185.970001220703,10305600,185.970001220703
2023-12-04,184.809997558594,191,183.610000610352,188.300003051758,8531000,188.300003051758
2023-12-05,186.529998779297,188.520004272461,184.080001831055,186.160003662109,4060500,186.160003662109
2023-12-06,187.410003662109,190.619995117188,184.399993896484,184.470001220703,5358700,184.470001220703
2023-12-07,184.610000610352,188.779998779297,183.029998779297,187.309997558594,4824400,187.309997558594
2023-12-08,187,191.639999389648,185.800003051758,190.669998168945,5288400,190.669998168945
2023-12-11,188.509994506836,196.660003662109,187.770004272461,192.990005493164,7350800,192.990005493164
2023-12-12,190.839996337891,194.210006713867,189.690002441406,193.490005493164,3825700,193.490005493164
2023-12-13,195,197.429992675781,191.259994506836,196.550003051758,5331300,196.550003051758
2023-12-14,198.570007324219,202.830001831055,196.110000610352,200.860000610352,7937700,200.860000610352
2023-12-15,198,200.850006103516,197.100997924805,199.009994506836,6235400,199.009994506836
2023-12-18,198.100006103516,200.009994506836,196.550003051758,198.970001220703,3461700,198.970001220703
2023-12-19,200,200.869995117188,198.335998535156,199.020004272461,2963400,199.020004272461
2023-12-20,198.119995117188,199.740005493164,194.130004882812,194.279998779297,3222900,194.279998779297
