Index,SE.Open,SE.High,SE.Low,SE.Close,SE.Volume,SE.Adjusted
2019-11-29,37.5200004577637,37.7299995422363,36.810001373291,37.0400009155273,2219300,37.0400009155273
2019-12-02,37.0800018310547,37.0800018310547,35.8699989318848,36.5699996948242,3014900,36.5699996948242
2019-12-03,35.7200012207031,37.0200004577637,35.2999992370605,36.7700004577637,4876200,36.7700004577637
2019-12-04,37.1800003051758,37.4300003051758,36.8129997253418,37.0900001525879,1419300,37.0900001525879
2019-12-05,37.5400009155273,38.310001373291,37.060001373291,37.8400001525879,6288200,37.8400001525879
2019-12-06,38.2000007629395,38.9700012207031,37.560001373291,37.810001373291,3418100,37.810001373291
2019-12-09,37.939998626709,38,36.7299995422363,36.7400016784668,3535600,36.7400016784668
2019-12-10,36.8199996948242,37.0999984741211,36.4099998474121,36.6300010681152,3343000,36.6300010681152
2019-12-11,36.6300010681152,36.7999992370605,36.0099983215332,36.7700004577637,5570200,36.7700004577637
2019-12-12,36.6300010681152,37.4799995422363,36.2599983215332,37.2999992370605,4489500,37.2999992370605
2019-12-13,37.1699981689453,37.6800003051758,36.6699981689453,36.7999992370605,2941200,36.7999992370605
2019-12-16,37,38.1290016174316,36.8499984741211,38,3912100,38
2019-12-17,38.4599990844727,38.4799995422363,37.7000007629395,38,4825200,38
2019-12-18,37.9300003051758,38.0200004577637,36.7999992370605,37.6100006103516,7190700,37.6100006103516
