Index,COIN.Open,COIN.High,COIN.Low,COIN.Close,COIN.Volume,COIN.Adjusted
2024-02-05,128.699996948242,128.889999389648,115.800003051758,117.300003051758,13067300,117.300003051758
2024-02-06,118.610000610352,120.900001525879,115.900001525879,119.790000915527,6740600,119.790000915527
2024-02-07,119.680000305176,124.400001525879,114.51000213623,122.069999694824,8985100,122.069999694824
2024-02-08,127.220001220703,133.050003051758,125.809997558594,132.550003051758,11315900,132.550003051758
2024-02-09,142.160003662109,144.550003051758,137.169998168945,141.990005493164,15985100,141.990005493164
2024-02-12,141.100006103516,150.350006103516,140.990005493164,147.309997558594,10977100,147.309997558594
2024-02-13,138.389999389648,143.75,137.130004882812,140.389999389648,9568800,140.389999389648
2024-02-14,151.830001831055,161.130004882812,150.399993896484,160.380004882812,18041800,160.380004882812
2024-02-15,168.789993286133,172.820007324219,162.080001831055,165.669998168945,22992800,165.669998168945
2024-02-16,189.050003051758,193.639999389648,178.800003051758,180.309997558594,33172400,180.309997558594
2024-02-20,179.869995117188,181.309997558594,163.389999389648,173.300003051758,16196500,173.300003051758
2024-02-21,164.25,168.089996337891,161.190002441406,162.410003662109,10689600,162.410003662109
2024-02-22,164.850006103516,171.990005493164,163.800003051758,170.910003662109,9027300,170.910003662109
2024-02-23,167.380004882812,170,160.660003662109,165.979995727539,7191200,165.979995727539
2024-02-26,168.660003662109,196.949996948242,168.399993896484,193.940002441406,22593700,193.940002441406
2024-02-27,205.179992675781,209.940002441406,192.089996337891,199.220001220703,22679100,199.220001220703
2024-02-28,209.410003662109,212.220001220703,197.660003662109,200.800003051758,25397100,200.800003051758
2024-02-29,206.460006713867,211.309997558594,193.880004882812,203.559997558594,16237800,203.559997558594
2024-03-01,202.699996948242,206.389999389648,196.009994506836,205.770004272461,9251200,205.770004272461
2024-03-04,217.389999389648,236.460006713867,212.25,229.149993896484,23294900,229.149993896484
2024-03-05,230,239.979995727539,215.399993896484,216.770004272461,23863300,216.770004272461
2024-03-06,229.199996948242,239.899993896484,223.029998779297,238.550003051758,17936700,238.550003051758
2024-03-07,240,242.869995117188,235.5,242.619995117188,10553700,242.619995117188
2024-03-08,246,270.549987792969,244.899993896484,256.619995117188,21838300,256.619995117188
2024-03-11,270.079986572266,271.649993896484,253.960006713867,254.169998168945,20296400,254.169998168945
2024-03-12,257.829986572266,260.790008544922,242.089996337891,256.140014648438,14666200,256.140014648438
2024-03-13,253.360000610352,269.390014648438,250.529998779297,251.729995727539,17329800,251.729995727539
2024-03-14,245,248.270004272461,227.240005493164,233.669998168945,18789300,233.669998168945
2024-03-15,225.059997558594,244.649993896484,222.830001831055,242.360000610352,17219000,242.360000610352
2024-03-18,238.610000610352,244.050003051758,230.210006713867,239.619995117188,9734500,239.619995117188
2024-03-19,223.240005493164,233.289993286133,216.160003662109,230.119995117188,12928500,230.119995117188
2024-03-20,231.380004882812,256.959991455078,228.800003051758,256.880004882812,13834300,256.880004882812
2024-03-21,260.239990234375,276.380004882812,256.269989013672,262,16199900,262
2024-03-22,254.240005493164,260.720001220703,249.550003051758,255.509994506836,9806500,255.509994506836
2024-03-25,261,283.480010986328,260.25,279.709991455078,13941700,279.709991455078
2024-03-26,280.119995117188,280.829986572266,266.690002441406,266.809997558594,10316200,266.809997558594
2024-03-27,276.220001220703,276.609985351562,253.949996948242,256.700012207031,11092600,256.700012207031
2024-03-28,260.209991455078,270.790008544922,257.910003662109,265.119995117188,11201600,265.119995117188
2024-04-01,261.869995117188,268.809997558594,249.220001220703,252.110000610352,10010700,252.110000610352
2024-04-02,238.100006103516,248.130004882812,235.990005493164,245.839996337891,8817600,245.839996337891
2024-04-03,244.039993286133,256,243,251.580001831055,6670200,251.580001831055
2024-04-04,260.149993896484,261.5,249.460006713867,249.610000610352,8098300,249.610000610352
2024-04-05,244.910003662109,253.960006713867,240.199996948242,240.899993896484,8423700,240.899993896484
2024-04-08,252.860000610352,261.630004882812,249.679992675781,256.989990234375,10042200,256.989990234375
2024-04-09,253.229995727539,254.550003051758,241.100006103516,242.949996948242,7824700,242.949996948242
2024-04-10,238.240005493164,251.270004272461,234.119995117188,250.990005493164,8416000,250.990005493164
2024-04-11,250.990005493164,264.299987792969,247.309997558594,263.010009765625,8655100,263.010009765625
2024-04-12,259.420013427734,259.970001220703,244.309997558594,245.75,8951800,245.75
2024-04-15,247.940002441406,249.740005493164,222.139999389648,223.410003662109,11239800,223.410003662109
2024-04-16,223,223,205.669998168945,218.830001831055,16472100,218.830001831055
2024-04-17,222.039993286133,224.869995117188,205.899993896484,213.779998779297,9440200,213.779998779297
2024-04-18,215.570007324219,228.050003051758,213.25,218.080001831055,9403900,218.080001831055
2024-04-19,223.830001831055,227.759994506836,210.179992675781,211.009994506836,9269900,211.009994506836
2024-04-22,216.789993286133,227.139999389648,215.029998779297,225.860000610352,8207000,225.860000610352
2024-04-23,223.619995117188,238.669998168945,223.610000610352,236.429992675781,7338400,236.429992675781
2024-04-24,236.830001831055,239,223.869995117188,224.369995117188,6737400,224.369995117188
2024-04-25,216.050003051758,225.940002441406,213.639999389648,223.610000610352,5143500,223.610000610352
2024-04-26,220.770004272461,237.020004272461,218.660003662109,236.320007324219,6044900,236.320007324219
2024-04-29,229.940002441406,230.320007324219,216.539993286133,218.160003662109,9576100,218.160003662109
2024-04-30,214.350006103516,216.570007324219,202.589996337891,203.929992675781,9127900,203.929992675781
2024-05-01,199,218.520004272461,198.199996948242,210.089996337891,10191500,210.089996337891
2024-05-02,216.479995727539,232.710006713867,210.759994506836,228.850006103516,12454200,228.850006103516
2024-05-03,230.899993896484,232.25,216.550003051758,223.25,13739100,223.25
2024-05-06,225.839996337891,235.800003051758,224.899993896484,226.929992675781,9690600,226.929992675781
2024-05-07,226.940002441406,230.820007324219,214.119995117188,214.339996337891,8169600,214.339996337891
2024-05-08,209.5,214.899993896484,206.529998779297,211.199996948242,4615400,211.199996948242
2024-05-09,210.220001220703,213.850006103516,205.110000610352,210.449996948242,4649700,210.449996948242
2024-05-10,214.5,214.869995117188,200.5,200.919998168945,7423500,200.919998168945
2024-05-13,204,206.669998168945,197.639999389648,199.509994506836,7542200,199.509994506836
2024-05-14,195.960006713867,206.970001220703,194.929992675781,203.050003051758,5356000,203.050003051758
2024-05-15,212.210006713867,221.399993896484,207.699996948242,219.910003662109,9339300,219.910003662109
2024-05-16,215,216.449996948242,198.639999389648,199.169998168945,12185500,199.169998168945
2024-05-17,205.660003662109,210.669998168945,199.830001831055,207.600006103516,8688600,207.600006103516
2024-05-20,207.960006713867,226.259994506836,203.720001220703,225.190002441406,11223300,225.190002441406
2024-05-21,231.970001220703,233.649993896484,220.119995117188,225.779998779297,10704500,225.779998779297
2024-05-22,225.009994506836,238.770004272461,221.210006713867,231.509994506836,8933700,231.509994506836
2024-05-23,233.809997558594,234.320007324219,217.660003662109,218.860000610352,9428300,218.860000610352
2024-05-24,221,237.789993286133,220.050003051758,237.649993896484,10229200,237.649993896484
2024-05-28,235.449996948242,247.130004882812,231.050003051758,245,10843100,245
2024-05-29,239.020004272461,240.490005493164,233.179992675781,236.649993896484,6802000,236.649993896484
2024-05-30,241.100006103516,248.860000610352,233.380004882812,234.759994506836,9349200,234.759994506836
2024-05-31,239.279998779297,240.410003662109,219.169998168945,225.919998168945,10123100,225.919998168945
2024-06-03,232.5,239.199996948242,224.690002441406,231.389999389648,7333100,231.389999389648
2024-06-04,230.229995727539,247.199996948242,230.160003662109,244.199996948242,10854300,244.199996948242
2024-06-05,246.860000610352,251.889999389648,240.699996948242,251.399993896484,9383500,251.399993896484
2024-06-06,250,263.799987792969,248.75,257.079986572266,9494600,257.079986572266
2024-06-07,256.190002441406,263.179992675781,243.860000610352,244.160003662109,9315300,244.160003662109
2024-06-10,241.110000610352,253.429992675781,239.529998779297,249.809997558594,6344800,249.809997558594
2024-06-11,242.929992675781,245.660003662109,234.089996337891,244.199996948242,8991300,244.199996948242
2024-06-12,251.800003051758,263.260009765625,250.580001831055,254.960006713867,11134700,254.960006713867
2024-06-13,253.770004272461,257.130004882812,243.259994506836,247.639999389648,8666200,247.639999389648
2024-06-14,246.160003662109,250.25,237.059997558594,244.5,7146500,244.5
2024-06-17,239.869995117188,248.639999389648,234.229995727539,245.100006103516,6662900,245.100006103516
2024-06-18,238.25,242.800003051758,234.600006103516,235.949996948242,6198900,235.949996948242
2024-06-20,237.360000610352,240.490005493164,228.440002441406,235.029998779297,6888900,235.029998779297
2024-06-21,227,228.25,220.710006713867,225.860000610352,11385800,225.860000610352
2024-06-24,217.220001220703,221.440002441406,207.710006713867,212.309997558594,10762000,212.309997558594
2024-06-25,217,222.880004882812,213.220001220703,221.710006713867,8067100,221.710006713867
2024-06-26,220,223.729995727539,212.460006713867,214.580001831055,6574900,214.580001831055
2024-06-27,217.600006103516,225.759994506836,216.320007324219,224,5641200,224
2024-06-28,223.949996948242,225.529998779297,218.800003051758,222.229995727539,10944900,222.229995727539
2024-07-01,226,236.039993286133,224.039993286133,233.369995117188,7739800,233.369995117188
2024-07-02,231.339996337891,234.970001220703,226.320007324219,227.509994506836,4407000,227.509994506836
2024-07-03,223.809997558594,227.110000610352,222.220001220703,224.940002441406,3241700,224.940002441406
2024-07-05,213.479995727539,225.130004882812,209.449996948242,223.679992675781,10148500,223.679992675781
2024-07-08,226.509994506836,226.509994506836,217.75,220.559997558594,5615200,220.559997558594
2024-07-09,223.550003051758,225.639999389648,218.679992675781,219.970001220703,5344900,219.970001220703
2024-07-10,221.639999389648,223.330001831055,215.139999389648,219.559997558594,4481900,219.559997558594
2024-07-11,224.369995117188,227.149993896484,213.570007324219,214.630004882812,7037900,214.630004882812
2024-07-12,215.339996337891,222.149993896484,214.570007324219,218.020004272461,4949000,218.020004272461
2024-07-15,229.380004882812,247.5,228,242.850006103516,14439500,242.850006103516
2024-07-16,243.190002441406,252.119995117188,234.199996948242,251.490005493164,10270700,251.490005493164
2024-07-17,245.899993896484,255.899993896484,241.309997558594,249.100006103516,8883300,249.100006103516
2024-07-18,251.210006713867,253.869995117188,230.570007324219,233.240005493164,8848500,233.240005493164
2024-07-19,235.100006103516,259.799987792969,233.5,257.790008544922,12501900,257.790008544922
2024-07-22,260.470001220703,266,252.839996337891,265.149993896484,11282200,265.149993896484
2024-07-23,263.600006103516,272.549987792969,257.290008544922,257.630004882812,9275600,257.630004882812
2024-07-24,261,265,243.75,245.059997558594,8141100,245.059997558594
2024-07-25,239.259994506836,241.639999389648,226.300003051758,231.520004272461,8482500,231.520004272461
2024-07-26,243.339996337891,249.160003662109,237.559997558594,242.929992675781,7917400,242.929992675781
2024-07-29,251.550003051758,255.419998168945,234,234.199996948242,9467700,234.199996948242
2024-07-30,235.619995117188,239,223.029998779297,224.460006713867,6053900,224.460006713867
2024-07-31,233,234.110000610352,224.039993286133,224.360000610352,4771700,224.360000610352
2024-08-01,226.600006103516,227.100006103516,207.820007324219,212.639999389648,8920000,212.639999389648
2024-08-02,213.119995117188,219.300003051758,199.380004882812,204.440002441406,10063900,204.440002441406
2024-08-05,162.009994506836,197.880004882812,161.130004882812,189.470001220703,18734600,189.470001220703
2024-08-06,191.990005493164,197.399993896484,182.699996948242,194.169998168945,7050600,194.169998168945
2024-08-07,196.800003051758,199.949996948242,177.389999389648,178.910003662109,8324400,178.910003662109
2024-08-08,185.669998168945,194.979995727539,182.460006713867,192.320007324219,7421600,192.320007324219
2024-08-09,191.289993286133,199.100006103516,189.779998779297,196.289993286133,5255900,196.289993286133
2024-08-12,194.300003051758,197.690002441406,188.289993286133,191.740005493164,5742800,191.740005493164
2024-08-13,193.130004882812,201.100006103516,191.869995117188,197.940002441406,4795500,197.940002441406
2024-08-14,200.899993896484,201.970001220703,192.399993896484,195.960006713867,5027000,195.960006713867
2024-08-15,198.520004272461,205.070007324219,196.199996948242,197.119995117188,6068300,197.119995117188
2024-08-16,199,205.949996948242,197.139999389648,205.309997558594,6240500,205.309997558594
2024-08-19,203.339996337891,207.490005493164,200.350006103516,204.460006713867,6304200,204.460006713867
2024-08-20,209.100006103516,209.800003051758,191.210006713867,197.25,12353700,197.25
2024-08-21,197.160003662109,207,195.110000610352,206.229995727539,7502400,206.229995727539
2024-08-22,204.779998779297,207.100006103516,197.429992675781,198.429992675781,5284900,198.429992675781
2024-08-23,200.970001220703,211.919998168945,200,211.399993896484,8304200,211.399993896484
2024-08-26,209.300003051758,210.850006103516,202.679992675781,204,5437100,204
2024-08-27,201.839996337891,202.5,194.100006103516,198.300003051758,5992900,198.300003051758
2024-08-28,195.020004272461,197.490005493164,187.729995727539,190.199996948242,4995700,190.199996948242
2024-08-29,194,196.5,187.600006103516,188.279998779297,3841800,188.279998779297
2024-08-30,189.220001220703,189.940002441406,180.039993286133,183.360000610352,7307200,183.360000610352
2024-09-03,182,182.699996948242,168.070007324219,169.130004882812,9746600,169.130004882812
2024-09-04,166.5,169.039993286133,160.669998168945,163.220001220703,7826400,163.220001220703
2024-09-05,161.619995117188,166.369995117188,158.119995117188,159.699996948242,5732700,159.699996948242
2024-09-06,163.240005493164,164.149993896484,146.119995117188,147.350006103516,11026600,147.350006103516
2024-09-09,151.270004272461,157.399993896484,150.059997558594,155.050003051758,9256700,155.050003051758
2024-09-10,155.009994506836,159.139999389648,149.509994506836,158.460006713867,5824800,158.460006713867
2024-09-11,153.559997558594,158.839996337891,149.949996948242,157.149993896484,6417400,157.149993896484
2024-09-12,158.610000610352,165.429992675781,156.100006103516,162.889999389648,6697200,162.889999389648
2024-09-13,162.240005493164,168.929992675781,161.580001831055,163.050003051758,5953600,163.050003051758
2024-09-16,158.5,163.160003662109,155.880004882812,161.5,4686200,161.5
2024-09-17,164.139999389648,167.669998168945,160.5,162.449996948242,5225200,162.449996948242
2024-09-18,161.539993286133,169.100006103516,160.800003051758,162.639999389648,5027400,162.639999389648
2024-09-19,172,175.389999389648,167,168.240005493164,9299100,168.240005493164
2024-09-20,168.990005493164,173.389999389648,165.399993896484,170.089996337891,8152300,170.089996337891
2024-09-23,171.300003051758,173.570007324219,168.699996948242,170.220001220703,4933200,170.220001220703
2024-09-24,170.380004882812,172.25,163.809997558594,171.679992675781,6035500,171.679992675781
2024-09-25,170.300003051758,173.940002441406,166.880004882812,167.080001831055,5359900,167.080001831055
2024-09-26,170.610000610352,181.490005493164,170.259994506836,179.929992675781,12455200,179.929992675781
2024-09-27,183.070007324219,192.449996948242,179.5,191.229995727539,10563400,191.229995727539
2024-09-30,184.190002441406,185.410003662109,177,178.169998168945,11710000,178.169998168945
2024-10-01,178.720001220703,178.899993896484,160,165.009994506836,15210500,165.009994506836
2024-10-02,163.029998779297,169.289993286133,161.389999389648,164.470001220703,7881100,164.470001220703
2024-10-03,162.830001831055,166.410003662109,161.410003662109,163.100006103516,4298600,163.100006103516
2024-10-04,167.960006713867,171.240005493164,164,170.910003662109,6852400,170.910003662109
2024-10-07,172,176.149993896484,166.889999389648,168.919998168945,6797500,168.919998168945
2024-10-08,166.360000610352,170.050003051758,165.020004272461,167.690002441406,5696100,167.690002441406
2024-10-09,167.690002441406,172.490005493164,165.779998779297,166.970001220703,5725000,166.970001220703
2024-10-10,166.050003051758,167.309997558594,161.869995117188,164.270004272461,5379900,164.270004272461
2024-10-11,165.539993286133,179.179992675781,165.220001220703,176.380004882812,10767100,176.380004882812
2024-10-14,181.190002441406,197.690002441406,178.270004272461,196.350006103516,18131400,196.350006103516
2024-10-15,195.679992675781,204.899993896484,188.309997558594,196.339996337891,17324800,196.339996337891
2024-10-16,203.529998779297,212.419998168945,197.600006103516,210.479995727539,13970000,210.479995727539
2024-10-17,209.199996948242,209.449996948242,201.130004882812,204.199996948242,8908000,204.199996948242
2024-10-18,208.050003051758,220.259994506836,207.139999389648,220.210006713867,13569600,220.210006713867
2024-10-21,215.399993896484,216.860000610352,208.130004882812,213.720001220703,12686400,213.720001220703
2024-10-22,209.449996948242,215.949996948242,207.300003051758,210.720001220703,7485100,210.720001220703
2024-10-23,206.300003051758,209.699996948242,194.600006103516,198.929992675781,10350100,198.929992675781
2024-10-24,206.869995117188,210.550003051758,200.800003051758,209.160003662109,9925400,209.160003662109
2024-10-25,208.300003051758,213.669998168945,203.399993896484,205.039993286133,9261300,205.039993286133
2024-10-28,213.350006103516,218,210.5,216.100006103516,10458700,216.100006103516
2024-10-29,220.910003662109,223.899993896484,216.110000610352,219.660003662109,11542200,219.660003662109
2024-10-30,213.100006103516,220.460006713867,209.470001220703,211.740005493164,9515900,211.740005493164
2024-10-31,203.729995727539,206,178.820007324219,179.25,18892000,179.25
2024-11-01,180,190.940002441406,179.539993286133,182.880004882812,14443400,182.880004882812
2024-11-04,180.089996337891,186.949996948242,176.380004882812,186.270004272461,11348800,186.270004272461
2024-11-05,185.589996337891,197.25,185.509994506836,193.960006713867,9950800,193.960006713867
2024-11-06,221.479995727539,257.679992675781,221.110000610352,254.309997558594,35456000,254.309997558594
2024-11-07,245.630004882812,259.690002441406,242.339996337891,255.580001831055,16655300,255.580001831055
2024-11-08,257.670013427734,273.5,257.149993896484,270.739990234375,17431700,270.739990234375
2024-11-11,300.309997558594,334.859985351562,296,324.239990234375,42437500,324.239990234375
2024-11-12,310.049987792969,327,306.100006103516,319.130004882812,24819600,319.130004882812
2024-11-13,325.010009765625,332.350006103516,282.660003662109,284.720001220703,27997400,284.720001220703
2024-11-14,290.809997558594,292.570007324219,274.299987792969,278.839996337891,17375300,278.839996337891
2024-11-15,282.510009765625,306.459991455078,276.019989013672,305.850006103516,18020600,305.850006103516
2024-11-18,301.829986572266,329.589996337891,288.5,325.410003662109,25713700,325.410003662109
2024-11-19,322.079986572266,327.239990234375,315.5,324.570007324219,13447900,324.570007324219
2024-11-20,332.25,341.75,303.799987792969,320.010009765625,22875200,320.010009765625
2024-11-21,329.950012207031,330.5,288.549987792969,295.230010986328,25187400,295.230010986328
2024-11-22,294.890014648438,311.369995117188,290.799987792969,304.640014648438,12187200,304.640014648438
2024-11-25,309,317.459991455078,291.200012207031,312.220001220703,14645900,312.220001220703
2024-11-26,298.260009765625,309.200012207031,289.130004882812,293.290008544922,13215700,293.290008544922
2024-11-27,302.779998779297,314.290008544922,295.359985351562,310.980010986328,13290800,310.980010986328
2024-11-29,311.950012207031,316.299987792969,295.809997558594,296.200012207031,9550200,296.200012207031
2024-12-02,302.029998779297,311.470001220703,299.5,302.399993896484,11221100,302.399993896484
2024-12-03,296.779998779297,314.429992675781,296.649993896484,309.350006103516,10069300,309.350006103516
2024-12-04,312,332,309.119995117188,330.940002441406,15798000,330.940002441406
2024-12-05,343.359985351562,349.489990234375,315.170013427734,320.570007324219,19769900,320.570007324219
2024-12-06,328.559997558594,349.75,325.5,343.619995117188,16759200,343.619995117188
2024-12-09,339.910003662109,340.160003662109,309.679992675781,310.519989013672,16974800,310.519989013672
2024-12-10,318.029998779297,318.739990234375,298.519989013672,302.420013427734,11930600,302.420013427734
2024-12-11,311.850006103516,320.899993896484,308.820007324219,313.809997558594,10253400,313.809997558594
2024-12-12,317.760009765625,323.5,307.75,312.959991455078,8324400,312.959991455078
2024-12-13,316,317.179992675781,305.25,310.579986572266,5832600,310.579986572266
2024-12-16,316.899993896484,326.230010986328,314.769989013672,315.309997558594,11461400,315.309997558594
2024-12-17,319.829986572266,323.070007324219,303.5,311.640014648438,7440600,311.640014648438
2024-12-18,308,312.140014648438,275.809997558594,279.859985351562,12615200,279.859985351562
2024-12-19,290.640014648438,295.480010986328,268.880004882812,273.920013427734,11708600,273.920013427734
2024-12-20,266.130004882812,281.739990234375,261.869995117188,278.709991455078,10009800,278.709991455078
2024-12-23,274.519989013672,275.329986572266,263.070007324219,268.149993896484,6853500,268.149993896484
2024-12-24,273.220001220703,284,271.859985351562,279.619995117188,4805100,279.619995117188
2024-12-26,275.579986572266,279.239990234375,271.390014648438,274.410003662109,4410400,274.410003662109
2024-12-27,274.200012207031,274.25,263.209991455078,265.709991455078,5554000,265.709991455078
2024-12-30,259.980010986328,260.5,247.600006103516,255.559997558594,7727100,255.559997558594
2024-12-31,262.970001220703,263.660003662109,246.369995117188,248.300003051758,5414900,248.300003051758
2025-01-02,256.480010986328,262.309997558594,251,257.209991455078,6289500,257.209991455078
2025-01-03,259.890014648438,271.589996337891,258.589996337891,270.649993896484,5990800,270.649993896484
2025-01-06,279.070007324219,293.600006103516,271.75,287.760009765625,10835000,287.760009765625
2025-01-07,286.739990234375,287.579986572266,260.239990234375,264.329986572266,11614700,264.329986572266
2025-01-08,263.880004882812,267,252.990005493164,260.010009765625,5951100,260.010009765625
2025-01-10,257.769989013672,261.869995117188,248.050003051758,258.779998779297,5579200,258.779998779297
2025-01-13,246.979995727539,251.809997558594,240.770004272461,251.199996948242,7019500,251.199996948242
2025-01-14,261.730010986328,263,251,255.369995117188,5704100,255.369995117188
2025-01-15,266.869995117188,278.320007324219,264.440002441406,274.929992675781,9113900,274.929992675781
2025-01-16,274,285.019989013672,268.140014648438,281.630004882812,6751100,281.630004882812
2025-01-17,292,300.350006103516,289.329986572266,295.480010986328,11290100,295.480010986328
2025-01-21,298.519989013672,303.100006103516,273.619995117188,294.190002441406,12912400,294.190002441406
2025-01-22,290.459991455078,298.799987792969,286.279998779297,295.850006103516,6668900,295.850006103516
2025-01-23,289.739990234375,303.559997558594,287.899993896484,296.010009765625,11534800,296.010009765625
2025-01-24,300,310.609985351562,297.619995117188,298,9763300,298
2025-01-27,283.700012207031,289.779998779297,265.200012207031,277.989990234375,12238800,277.989990234375
2025-01-28,280.5,284.839996337891,276,281.820007324219,4516600,281.820007324219
2025-01-29,281.820007324219,294.380004882812,277.010009765625,291,6255900,291
2025-01-30,293.709991455078,306,293.019989013672,301.299987792969,8637500,301.299987792969
2025-01-31,300.859985351562,304.730010986328,287.220001220703,291.329986572266,6534000,291.329986572266
2025-02-03,272.980010986328,288.760009765625,269.299987792969,284.410003662109,9517700,284.410003662109
2025-02-04,283,289.390014648438,278.630004882812,280.390014648438,6013500,280.390014648438
2025-02-05,283.609985351562,285.760009765625,274.559997558594,275.140014648438,5344600,275.140014648438
2025-02-06,279.519989013672,284.600006103516,269,270.369995117188,6717700,270.369995117188
2025-02-07,274.049987792969,282.570007324219,271.75,274.489990234375,7885600,274.489990234375
2025-02-10,280.399993896484,285.559997558594,274.600006103516,280.220001220703,5521800,280.220001220703
2025-02-11,277.549987792969,279,265.829986572266,266.899993896484,6915000,266.899993896484
2025-02-12,264.390014648438,277.799987792969,263.480010986328,274.899993896484,6362800,274.899993896484
2025-02-13,284,302.399993896484,282.5,298.109985351562,18900200,298.109985351562
2025-02-14,288.019989013672,291.549987792969,274,274.309997558594,19269700,274.309997558594
2025-02-18,278.799987792969,279.179992675781,260.5,264.630004882812,11564800,264.630004882812
2025-02-19,265.760009765625,267,257.679992675781,258.670013427734,6813800,258.670013427734
2025-02-20,260.660003662109,262.25,250.369995117188,256.589996337891,6400700,256.589996337891
2025-02-21,266.989990234375,267.799987792969,234.759994506836,235.380004882812,17195500,235.380004882812
2025-02-24,239.139999389648,240.240005493164,223.600006103516,227.070007324219,12125000,227.070007324219
2025-02-25,219.970001220703,222.850006103516,205.119995117188,212.490005493164,15192600,212.490005493164
2025-02-26,212.630004882812,218.570007324219,207.990005493164,212.960006713867,7871600,212.960006713867
2025-02-27,218.130004882812,221.580001831055,207.789993286133,208.369995117188,8082400,208.369995117188
2025-02-28,205.270004272461,216.440002441406,201.100006103516,215.619995117188,9031200,215.619995117188
2025-03-03,232.229995727539,233.399993896484,203.440002441406,205.75,15997800,205.75
2025-03-04,200.520004272461,218.940002441406,193.089996337891,212.550003051758,13060900,212.550003051758
2025-03-05,214.889999389648,223.149993896484,208,222.449996948242,9581600,222.449996948242
2025-03-06,214.509994506836,226.600006103516,213,214.169998168945,8405400,214.169998168945
2025-03-07,214.889999389648,222.050003051758,206.770004272461,217.449996948242,8615100,217.449996948242
2025-03-10,205.080001831055,206.839996337891,176.850006103516,179.229995727539,18664100,179.229995727539
2025-03-11,186,195.690002441406,183.300003051758,191.690002441406,11382200,191.690002441406
2025-03-12,195.399993896484,199.199996948242,183.75,191.729995727539,9616800,191.729995727539
2025-03-13,188.619995117188,188.850006103516,177.110000610352,177.490005493164,9559400,177.490005493164
2025-03-14,183.809997558594,186.740005493164,179.160003662109,183.119995117188,9454400,183.119995117188
2025-03-17,182,193.240005493164,180.770004272461,188.960006713867,7216500,188.960006713867
2025-03-18,185,186.490005493164,178.779998779297,181.139999389648,7408200,181.139999389648
2025-03-19,184.830001831055,193.779998779297,182.800003051758,189.75,8194200,189.75
2025-03-20,185.889999389648,193.929992675781,185.880004882812,190.380004882812,6718000,190.380004882812
2025-03-21,185.570007324219,190.720001220703,183.75,189.860000610352,7344800,189.860000610352
2025-03-24,197.5,203.25,194.419998168945,203.039993286133,9489500,203.039993286133
2025-03-25,202.130004882812,206.929992675781,198.339996337891,204.229995727539,7877700,204.229995727539
2025-03-26,203,206,192.289993286133,193.949996948242,7113400,193.949996948242
2025-03-27,192.970001220703,195.330001831055,187.800003051758,188.580001831055,5426300,188.580001831055
2025-03-28,185.720001220703,186.789993286133,172.990005493164,173.929992675781,10040200,173.929992675781
2025-03-31,169.380004882812,173.580001831055,163.520004272461,172.229995727539,7781300,172.229995727539
2025-04-01,172.820007324219,176.050003051758,168.550003051758,174.520004272461,5489700,174.520004272461
2025-04-02,170.570007324219,184.110000610352,170.350006103516,182.949996948242,8208600,182.949996948242
2025-04-03,168.580001831055,172.029998779297,164.649993896484,170.759994506836,9556200,170.759994506836
2025-04-04,166.020004272461,167.5,147.169998168945,160.550003051758,14570800,160.550003051758
2025-04-07,146.039993286133,167.399993896484,142.580001831055,157.279998779297,13251700,157.279998779297
2025-04-08,165.199996948242,167.800003051758,147.350006103516,151.470001220703,11117400,151.470001220703
2025-04-09,150.080001831055,183.899993896484,150.080001831055,177.089996337891,15258000,177.089996337891
2025-04-10,168.5,173.820007324219,159.110000610352,169.619995117188,11196300,169.619995117188
2025-04-11,171.300003051758,178,167,175.5,7769300,175.5
2025-04-14,180.5,182.389999389648,172.009994506836,176.580001831055,6427100,176.580001831055
2025-04-15,177.740005493164,179.770004272461,172.300003051758,175.570007324219,5369500,175.570007324219
2025-04-16,170.5,174.800003051758,168.5,172.210006713867,5226700,172.210006713867
2025-04-17,172.600006103516,177.5,171.300003051758,175.029998779297,5125300,175.029998779297
2025-04-21,175.100006103516,177.979995727539,171.410003662109,175,5054700,175
2025-04-22,178.789993286133,193.490005493164,178.399993896484,190,12807000,190
2025-04-23,197.75,200.800003051758,191.520004272461,194.800003051758,9870200,194.800003051758
2025-04-24,193.419998168945,204.210006713867,193.100006103516,203.869995117188,6840600,203.869995117188
2025-04-25,205.570007324219,211.619995117188,203.740005493164,209.639999389648,8060900,209.639999389648
2025-04-28,208.199996948242,208.779998779297,197.419998168945,205.270004272461,7624200,205.270004272461
2025-04-29,205.300003051758,207.399993896484,203.139999389648,206.130004882812,4254900,206.130004882812
2025-04-30,199.669998168945,203.039993286133,195.550003051758,202.889999389648,4769400,202.889999389648
2025-05-01,208.460006713867,208.75,201.160003662109,201.300003051758,6243200,201.300003051758
2025-05-02,204.699996948242,209,202.360000610352,204.929992675781,6133300,204.929992675781
2025-05-05,201.729995727539,204.110000610352,198.649993896484,199.399993896484,5108700,199.399993896484
2025-05-06,195.380004882812,198.759994506836,193.339996337891,196.889999389648,4672600,196.889999389648
2025-05-07,199.830001831055,200.479995727539,193.809997558594,196.559997558594,4825700,196.559997558594
2025-05-08,205.309997558594,210.470001220703,202.809997558594,206.5,14390000,206.5
2025-05-09,204.520004272461,214.130004882812,198.770004272461,199.320007324219,16384200,199.320007324219
2025-05-12,208.940002441406,213.600006103516,205.610000610352,207.220001220703,14944200,207.220001220703
